"User Account","Account Balance","ENS Name"
"0x4B921BF9654365783F73F7C369b6e7ccc314C0d3","3.051051579505355486",
"0x3fe8C64B49Bb8e011901EA4c2a9096325FbB0807","0.0",
"0x6AF0474ae538cEea2B8dA5Cd368E111b89784A35","0.000487528481706709",
"0x9F3d959436699F5698f3aB05718A279398b8C7a5","0.000105014689029974",
"0xa919efc72756222c072A1594eFDBa8178AA360D8","0.0",
"0x34126A2a4ef74aF06e3AcaDcfB71Debc149F0442","0.000000000000458221",
"0x954d9420a67469af8b6dcC934688E703a43C9c8C","0.19373125",
"0x277E4b7F5DaB01C8E4389B930d3Bd1c9690CE1E8","0.000000000000116188","zrustep.eth"
"0xf3DF972228f837f50fe1d55f585219CD12ffe239","0.000186920546300577",
"0x9CEB10295BC3C63Bd7E828a79e66a2E87A0cC7D2","0.000038982159561113",
"0xC51cd73a12a853806aD11101b23Df6C5f8FE4610","0.000162561366007526",
"0x27f0bAf305F6486dfEc3560BBA44f3d9574f5D00","0.098309419791570276",
"0x6fe0E8BDAC611E9DF3334cDae26062bA621C434E","0.0","sapph1re.eth"
"0x0092Fe4d0CD62aaE879F4a8ec5Ebe649fAC240B0","0.0",
"0x4d931cb8B212373b97A9201e83AFF1f87633740b","0.0003",
"0xda23c639d951c3e0764B2A81A5Dc7183ef7fE215","0.0",
"0x7004289A6ae25bd7dD09624D89762c4A371cdAc9","0.0006",
"0xaD7f84324d7E4E042Ac6BCE6F29c2F9b4f536CC6","0.0000151820275",
"0x92a8f4C470E2c243e48C14709dDA9009bE4d5310","0.000275645498953244",
"0x4BF5Ebe0D908586E97d45B215FEaE45d89932873","0.104034682484298675",
"0xE02aF61A24792D40596C855997992666D4f8E43a","0.000024693450304078",
"0xB6CDd96A6C06551fab3115513542cdd6c60Cb7DB","0.12",
"0xCe206C3f5A9DD50e5F86A39E5e83410EA53cCB7c","0.0",
"0x9ADA9271B02B2F389629C15b8E278aeCDc51855D","0.0",
"0x967ACeb6C86Ff4AA1C554689c5789251Dc524FBE","0.0",
"0x20F78496F14056Ca85880ee362270dA4AD81a675","0.006866985848163224",
"0xB6D2351B83FD21e04C33543191b29C95C528832C","0.000284121218043228",
"0x33a601055EBA6Da89cfE75FDdDC1b88472d5dAd4","0.084",
"0xdAF830A124Db4B5492952C29611F4d359Ee27A35","0.000000000000023296",
"0xEbCEB5c380E305fC9f061E35ca2B71309b17e6b1","0.042961666099755623",
"0x153685A03c2025b6825AE164e2ff5681EE487667","0.0002773474419126",
"0x0202E1d4BE98C01CaD6B46171B67eB0AFfB4655b","0.03259338174999441",
"0xc9C283b978067C14E57f719493a87692703C8286","0.002807941373992592",
"0x8F8Cf3546698ca348763D1309b7408177de1B3F6","0.0",
"0x567D22a7FBC98eE72318e14332c25d612A65C858","0.006",
"0xfF3f57a24a85a2b23bDe12CA8120334201e9c414","0.000066955736293922",
"0x80eE98a2c6E74B8D66967A0899983e434bE9f8B3","0.000089721862227221",
"0x46761f1D443531afc94080E9F93d7aAd7C75aE87","0.0",
"0x6bF550960D60e3C058Cf785A72990F690025282f","0.0",
"0x0B1D7c21A7ee96030Ed9a071ee711f4c0bEE5E7e","0.000034021",
"0xd22fb85AdE1490876F26bd78bbb07986D32681B5","0.0",
"0x09b397A732E07Ff282AeeA7b1a77813228243EE6","0.00027355198883389",
"0xEA3204f203DB629781858258506246dF60D77B6F","0.139469095803010666",
"0xC6d00EB64b5197f89d3818b2176Ef06c96d4Fd18","0.00030915096454153",
"0xdd43B0BA4cDE4024232e3122380b60bc796196Ff","0.0",
"0x4D8cfC7b526a568D7B60a1Ea89a5FB7C0E0f6413","0.0",
"0x1FaE35B4E2b4583257C880Be890E9dc713569EaD","0.000310487271794833",
"0xC75F2090833490d01a35CeC4B76677565e1E7843","0.0",
"0x2B981863A0FBf4e07c8508623De8Bd6d4b28419C","0.000000000000000001",
"0xB067f17D1dF86aFeD98b3D7a7Eb56785b5cc228c","0.0002739507526665",
"0xf1E65Cd0B31fcb8713Ac1902002b262D57C9dA33","0.000488926472801301",
"0x464C61445730f1632Bb8B47c386242c046A384e3","0.0",
"0x984e013982A5Cc5a343Db2834397f275942475b1","0.0",
"0x57b00c981363C67B11E07EaA71364BF20E8025Fe","0.009195221526883504",
"0xB8c80d636DEF3152E8a9DA0A880c4aa8E2489A29","0.059394772504969273",
"0xD21a272C873B4E27646713931fE7266C0Bcc1f1C","0.0",
"0x8A5ab552FaA34c0dE36A156c025cEDAF78021252","0.000663742398565497",
"0x46cfD851989F8964ff28a221C93118B3f7F68600","0.000010018941279",
"0x8d42fC29610248E5C07e82C1938517861c92769a","0.00020439884519258",
"0x43fed68375E27DE1E4B5d20302580cA8B389fB0f","0.0073907610331474",
"0xE70811a4107cC8d816Dfaa6bE3050826a9891d95","0.0",
"0x4884B149D8A8974026dF100A9F4Dd69ca00b53C4","0.064925",
"0x73EE33aa243b53d4e71f482Eb33Fb0164f7F3a61","0.1",
"0xe4A8F9CfdfdEe3584C968ce0a5dF9c2d308b37F1","0.0",
"0x43764357C8AeB633adC6433E85e331d0b913fE79","0.000202792898556634",
"0xb82ec69D0521eBd32f7D445188e5b6593eE49046","0.0",
"0x521b4c701C6DC3482EB4B1450D8543e22281AD0F","0.0",
"0x2632Ed942C716534E41351b9C34e6F1F85675159","0.0",
"0x344164d5585B5E1fDda305298E278E5e51A15f9B","0.0",
"0x7d0696233B399BEA1D03F8703d6853Dba0837297","0.0001916060213304",
"0x570F2A60cC5D452e539C76E1EB623F5F27f5ff96","0.000000094070587601",
"0x69c1A70a1e9855DFF0233cb84a7EDb544A5c9936","0.0",
"0x8768A6D20A85aB39EFEdb88b581115c3D0630a72","0.00000702714443238",
"0x73535C8390482839f62B13b080c85a7EeD492072","0.0003765614",
"0xdCF7584f7Da8879636651E23615e6B62E4A15071","0.01053342241830736",
"0xf6279f8D4c6C24fA9F20362d634AB16676Ec4441","0.0",
"0x948Fe23DA5e168e530DDE7e09Da18a5A230598c1","0.0",
"0x4bF9457A22C07b5892551f456B807590Ff2a5dad","0.000725",
"0x67936306C1490dB7C491B0fE56BCf067eDE1Fd28","0.0",
"0xb2ffA475443004c1c91b8971e42E8bFDC4b2A580","0.0024247365",
"0x3236DC69b3514E866782076E72D6A5e8638160aa","0.0122375",
"0x839395e20bbB182fa440d08F850E6c7A8f6F0780","22.83765908913","griff.eth"
"0x606F7959Fd3C17e1c2501EE16B12eb9B5a9a404a","0.062900996909580303",
"0xfb0F0495A3eFAC09a9D5A77EcbB83B116aDb30c3","0.000194655856932693",
"0xd2D4981EA8Bb9Fb31F21076D6D92ef063DBb484f","0.0",
"0xa63994b24183CC877F8c3E19446FF2A68D781140","0.0",
"0xadF3deff305d82A147FA4163ed9347d1194584E5","0.0",
"0x00C6A3c4a48Aa1FE7D7094545776919826a7134d","0.0",
"0x3410F4aF04bEC10A25a8C4260b4Ccc76f9e97A1f","0.0",
"0x0F88E4D5197b384805182913D11FA17158D9b6ef","0.000000110000000003",
"0x647CA6Bda7A22612906c7EDAaD6decad3b3984d9","0.0",
"0x4fB89426c20F9A8D8bb32340AFdd87F6d7e35c23","0.0",
"0xd3d40613732D4b05f616fC282A717CDDa1EF8478","0.0001",
"0x6580339E12b8730d577B03e508047CE7eFc60A32","0.000010093",
"0xd3B2F5d61226152410d6219d23544651B85D3f46","0.0",
"0x1155D88109A4FCf6265b3F2acCeb4a76FEFb1258","0.0",
"0x0AB16660549FB4163C17E60A42a71C2d3d5ac009","0.705035394949403159",
"0x74548E61736aEF65E4d3118FCfFD76f7acB84F14","0.0000040148539526",
"0x940057166688A1EC818b05c72A425406A3516234","0.004037453687343766",
"0x457389A04ed66B68a4aeFF873F9d71e167A8C1E2","0.900000000000000001",
"0x4Ac95f18819C17c4B69fA07086E46Ff2D098A9Cc","0.0",
"0xF88C19AfCd1a5798008cb442d6683eec77051f71","0.0",
"0x9830242fE206809b66F57A150311aA925B96ac59","0.000046573566753809",
"0x66AE2f53c4f5fE6C19d6e277E2692E84157ED61F","0.0",
"0x44599829BB2f1574D47F74BC1781BFF51bcC0706","0.00008583",
"0xf9E9D30C1e3Bf5BD00D9195b82BfbBfeEbee239b","0.000230526",
"0x15deDD9133dA5b0d01e93cb897b466a714902F75","0.0",
"0xEE35B0bA3e22a47960307fEa3ff5d316FEF8dDDb","0.0",
"0xA691567CF476A556320059E6FfA01598C17ae79B","0.0",
"0x21C9666c922824430b31BBee2265c6FbcDD57BcB","0.0",
"0x149F3f7b862CA3711D4c3fAc466b82540C200aA1","0.074955",
"0xCebF5ba45d7752A84913Be5CCa95876d89a0452B","0.000983660554272149",
"0x5Bc6A0DC3D7aE6827E5892f9D50fef01168D6834","0.0",
"0x273997173fd6A1cFDddb3E17b45843480494E634","0.000034891835310581",
"0xb65C9Ed3C24fdde96142Efdb5E9F1703d7D1924C","0.000003280671762501",
"0x50f28D134F257880E954595B5766041cd88E6e8a","0.0",
"0xd6196e13bb906bB9f969c9c281c6216E8bF5Dc87","0.000094706410128661",
"0x06c68D04aAAF5Da137D4A3bE785d388bAb9f5C23","0.00074025966887843",
"0xec40d22927D2Ce2Dc74d12aaF172B9761737Edd2","0.000004934702422491",
"0x790A2806Ee251eDdBA97c1C73Db00faB35fd4091","0.000000000000000001",
"0x513133a93db9aE0759E7A60115368312F2D69814","0.020193699663900427",
"0x9774327023ce7a58a00C8e13aC24B1075bd5Da0e","0.0",
"0x57808b8f581adcCfCC5c02B6FE29aa9a4F5F99b9","0.0002782888319456",
"0xa9b2d8e3e1Ed04C0d64b172Fab0915050777AA4a","0.0002",
"0xaC6a88669c707BB4CC195F438F7284f12cc7FDA4","0.0",
"0xAF41c09B707532B6372bc195Dc1002926b130b73","0.000087845353741589",
"0x0A16f0F759Ed0AA3dA710d9729136f4dbede303C","0.0",
"0xe3C04185AB4C3eCf353938c0B823c80a40087Bcb","0.0",
"0x35b75078f13e98328F2deA088150Cc48EDAE920e","0.0",
"0x5309cD4fE10Bb4Dd369b0365AeB671e2EA9e1853","0.00047946475",
"0x3B7E4C647Ed8311A670F6642BD87bF21382c3024","0.0087104012",
"0x5E259676A7EF3d71595bB82624120ff7DD28A54e","1.072",
"0xA6Fcd58d300db4Bc65f57C18FC6B6265aC05E95C","0.0",
"0x7a5EC3B03C82B39a5ef146d6d7A28a0b62F38625","0.0025",
"0x390943CE08cB21eA7E41C2f55b5F3FC7b76194B6","0.0004",
"0xDaCC0fd259CE0DE2829B38A0765970e7ab65346C","0.000000000000160604","jam10o.eth"
"0x7881ea4EcefaD8445Ac1D9DbbA299aA45B294D52","0.000232778387",
"0x512820694f620CF457699D7d527C47D5d02ed79E","0.0",
"0x6d3C67636aC37D1199ae1D17f32D9036102c2397","0.00035235",
"0x1AFf1E0f1D5F76f92145a278D8C31AF9aDe783dd","0.000000000236970793","mrock.eth"
"0x4A5D26d8E235dc273CA944CADA65B322f08d61De","0.000004486093111355",
"0x618f8224C47ceC3294A06a4BfF6233D9b25C108E","0.000205426985328537",
"0xA86927743359c92BbEE2066274FA152C6D7bBee3","0.106978877535277172",
"0x00cF4926382B50Db9D823e92f732A3C0005555ca","0.0",
"0xC32cc65BF30b7Cec7C156CAbE0a35C2588ec4219","0.00023",
"0xCaFc29d858E76Ca5e4c79771484d78b63b7caa8E","0.0",
"0xEf401c6B1d4c05e48b2B7BDE849b47cA07b34048","0.0",
"0xb831eAfa0595C467365A9Ec5a8C443e2F052F03A","0.000435552714308913",
"0x043fED4eF11C497ca285D252372F5C99055999CB","0.000071709340599838",
"0xa7579bc5c21F6D5Ba4D03b8701f312419943384C","0.0",
"0x40ACbd7b00D5418191650ea487b94B9cFB0b6685","1.0",
"0xC278B152f3Cc958Ebb576fe9c24d9B218d1784EF","0.001952",
"0x8506d946CC63d1F1F3a303d68B0Da64597Cd64F3","0.0000045049549174",
"0x49E8B7047f8E4a2379dBEa8a7D765106780D8D2b","0.005",
"0xBA41FDfc2371719fCf781b81f0e5fb353AFA131a","0.000266300006437305",
"0x39677e1c40aC89290B87173d4f28542816bd077d","0.0",
"0xB049AdA212DB741735B4859917F6969351FCB125","0.000000000000102185",
"0xb90E938EbB7144D2BC30caf886E0308ED1d99589","0.0",
"0xb924BC4B251F2Cd6fc79770b8597e9dE17DBc14e","0.000012586810886252",
"0xd2EC967878f8891821D729C8b84e0E1f75fAaE23","0.0",
"0xe61E8C263ff39586B23b85039c3Db024d117918B","0.000000000000000001",
"0x5275a318325f026C01069058d3F444a6372C744D","0.000381206901035229",
"0x9F356aCE02013F8f179E26c1991b3D7F92046DAD","0.0001",
"0x76a062799429015DFd28875cb0f683427752d2C2","0.0",
"0xb218E819fE89171e73F41C0D33F8b5190CA42206","0.000492584010035892",
"0xe6D0fBcA094b906f4EFe5C0573eA8DA4E97b98ea","0.0014701003",
"0xff111Ea295a1D4ae117a04Fcea1DB77cE3058DF7","0.0","martijn.eth"
"0xD8A971910e999Fca05c5436733Ade634857ee912","0.028075",
"0x0F7cE02F8Af040579Eb7A93549BdCC965Fa8eb7B","0.000000000000072778",
"0xB450c3af034975DbE868187Ff3C594Fc87b99b22","0.000005870146270919",
"0x8B695683F570F0Aeb766bF88139f9373ebB9Aa69","0.000046865114713051",
"0x0C8aFA2194afB0E44E43e2fA0A57437f0a3c00cB","0.000300017360819099",
"0xAF2B310d4A5454477c579751b6a7caD816Ebb0bE","0.000100015145053545",
"0x63D0038B8A86ce98B9803f1c817e005C1997778f","0.00098",
"0xDB30aCe2f50dB33d0Dd6c940f05D9dBa5657eB76","0.004075913417404498",
"0x336cD819478A196b71dA8e4b51D97B9700c6f5b0","0.000348027124500006",
"0xf996a787123F435624c970F2daB975fC405f80a1","1.154681686",
"0xBCa643A85E58F5E73Dd0326F093C3cA6C6F50B60","0.18",
"0x7d264a37B41E3944aFBA79C72e0525D4f7070E2F","0.0",
"0xE258D753A865F4dee0562cE335E32Cb22ef513b9","0.000001000474680519",
"0x6b57b1328E332b36e2273A31142ef989bFbEC11d","0.000282474289701924",
"0xEeb509962C4206065456e966D05e78974aD284AF","0.0",
"0xa160895524f95D65DE2a6eE7BD504C4E4d10497C","0.000393286155515524",
"0x1Dd00abf83fb08563925c2edCEc1059822a0685b","0.00019871399",
"0x4514031896e95cfb980df797A5C064643F765dA2","0.0",
"0xCb5A0bC5EfC931C336fa844C920E070E6fc4e6ee","0.00016172564272894",
"0x8b2D975d81dFC594dC0DAC30C16CA9d811bd7D61","0.0094385255",
"0x6D302C1FEB9E696Caf984e7023E43d094B1cAE88","0.02",
"0x8138a9d696b3032C288c7ce171e21A19c5F4237A","0.019996",
"0x6e34e384CC9d4B07F743B0E13e57f6931D8Eb9ff","0.003403633512112458",
"0xeD056e6274B609c963FF13633c96F02525F5e913","0.000000074484609706",
"0xdFd4f358E699b1aC428550aA470C55De9A53143c","0.0050003401455488",
"0xF64F559D59D7589Df8Ec141c821cDbd32E0D4f64","0.0001",
"0x982A811F4cDA06e284B5aAD1342F2Bd45a465444","0.000054913513109471",
"0x355907A3144b0Fa14eDF951aC86a0d16D8987ADa","0.0",
"0x9242B544b0bD66b136544C6357Eaea8088372619","0.0",
"0xDf3F0B626A53E8709Bf0BE8B31187f9e7e09c0b7","0.0",
"0xAA927B728325A036b890Cb75cf8322Fc07c69542","0.0",
"0xf562026934d4e4Dda3D63c1a7C452018c9197110","0.000010000998511671",
"0x03a5a81e029E1663979C91Ba22048Cb1C03fAcfd","0.0",
"0x77144bD24646228bcE33dB8F553da40B6799239f","0.0",
"0x53d5e96072DCa44aFC35AADfbd20a768Fb52Eb5F","0.088967",
"0x00080cE85A0c4E82f4Eb744F86f9cC1D636e3b4a","0.000099690958030199",
"0x75b1Df765CFcFF9A644fe0A856E1ED3491Eea774","0.0",
"0x1Ec26A2DF3914bBa3A3412Fc5A50487307B96Cca","0.0",
"0x2504407012559909eB9Ea18273D2617D0c658243","0.0017","mage.eth"
"0x578A69b47a61845265993D34Ef17605b2Cd49682","0.0",
"0x38dC634a98A6baDAbBa4342CeE6f8F26b4A1D1f2","0.00024911132075385",
"0xd6f5646D9E7FbeE7CC907EB8e12dAFA5378431E6","0.0","vicente.eth"
"0xd88361E682E91a8BF7bD8Ea256515dfcDad9ca0d","0.002684115997",
"0xC4B4661Ce35C5e3Ffbf45d7E94771a05ba4DA692","0.0",
"0xb069156CE6e266Ea7EF2D1CafB64F823976904C7","0.03",
"0x633e28D0Afc91D8e5B2F43FB03cED8DCB74c0C77","0.65",
"0x7bd830110CC5455527fe459e8690Ab765Ae163E3","0.000000000000016533",
"0xF40Ff997E55F5631232543971a6EBF24d0Ae8E4d","0.09",
"0x57b103e4AfC3d2c34F29d5F6cE32E120D5bb71c3","0.000000000000492079",
"0x1254A59bBAf93abc56D6f078F5E507FBAD9c85d4","0.000155491974877712",
"0x96eE4CC8FEB236D6fbdbf8821f4D2873564B9D8f","0.0",
"0xD7e04eBc1a4B6b24eD5BaC6709a0D3f919ae93f2","0.0",
"0x92Bf2eC32BeaDc20d068C5AEf3eBcE94696Dd1ED","0.005438902",
"0x918453d249A22b6A8535c81e21F7530CD6Ab59F1","0.0",
"0x5Bb1E189F15581B747f8a140CB274E70DbF1B2D7","0.0",
"0xd32537A8354432E67B0338E211066e834d9CED00","0.00500035512880664",
"0xaefcD0F8a1cbD231CecAA9bfd9Ffb82a6eaaa462","0.009099580857119494",
"0x3F3b88222f674620aeE48C7d61FBB14F1d0e037F","0.000000005755537819",
"0x99a36595f83bE3AE3D946af2FE1724ab3546abca","0.20970082246",
"0x99891C3EE39876449427B2028048305Eefcb69eD","0.00511736",
"0xE3f423B1a081d5915454384c77d28C2187578Ea8","0.0005",
"0xdC73bE7c1823c512cdD32B6A5955d3C716432eC2","0.00305928",
"0xde6B7bcB7023D4f28c6499d1B7a5399fB8BD766b","0.000778654573821156",
"0x03dd1b2ccB05da6620176f1d866c2130173a9dc2","0.000001011017436673",
"0x77760d7A24336740C15fa6a880e27647106711c5","0.0002066",
"0xA31f1bd1ce2BF2734fb796789D0e8a431c3F876D","0.0",
"0x7C446E9E6635855fe7a9E5b87453FBE0e2eaFb70","0.79977197485972056",
"0xFb5740C341f174D8570962aC0A61aC7C30728912","0.166594000000000001",
"0x21a60EBf9F48E4Ef89b721a7DCE42B8538e66f96","0.000105327362438742",
"0x8B8750986e6295355adB7d1b8A8ff23F5220a95B","0.0002098",
"0x15C423E2C5E4980D556ACd3A02CcB160D0A1d03A","0.0","butterflyeffect.eth"
"0xAcaE387cCc4C32C04C40d93F1eCFFFbFabEcD41f","0.0",
"0x7e561C62b6BBd135E435Df65638a10d793E4342b","0.0",
"0x298175aAD5534622170f3DBDd20b6e5b7cfe1ceb","0.003227575",
"0x6949E17C9B76C0E2ba4c247fc2499B5BC0515079","0.0001819057",
"0x6D4fD0ddbEB16261E080BeA0aE7D927B743C3C66","0.01018",
"0x85b8d82683c7E066cE1205A220Ef6eCbafC0f4FC","0.0",
"0xA01b6ae65e2E3821696ae7de99352D61A6960199","0.000057793438794498",
"0x66A749df3d58867505A89d7d5377B1Ee19e7Be98","0.000241006",
"0xD6Ed52a9428d1c7011f0E1Fa03F0B3bEf5aD4372","0.0002",
"0x2008f43dE7F872685FBd35Da78BBB0102C1A6edf","0.0",
"0x1EfFBBc90D1C376Db75b9d34fF3D528C1ee48164","0.0",
"0x40A76ED91e98aeb0666785e3e7731c51A6e271E8","0.0",
"0x87023E97Da03E2C193016846819c50De946f8ba4","0.0",
"0x6492B3D3288345364FAf65C092c3b02DDC897Ee6","0.0",
"0x999fa542E5C36AF835Ee15ab7a2D538112DcA496","0.0000191134",
"0xbB18910616EcF5D51Cc8303d66E7C7Bf43A617E9","0.000352",
"0x8435328AebfE971df220dACf6F387bAE19b66556","0.00028",
"0xF90C096Bf0Fa1A9eB0008200763d50B5bBC46eFf","0.000352",
"0xa8bb74ebFa50C68c7D82d94cD4FD1E2e2FBcdF44","0.00028",
"0x6fb50c245D42147AF9A58BB17C0bAe1DeF9a4Da4","0.0",
"0x5deF00FEC7F77f44f6EEc689C60ccb4Bd968b01E","0.74624",
"0x4e912060d836d27da80881370bdf31dDCc526237","0.896",
"0x4885c5987fD691C1704812e30F41507ECBEAFB2e","0.00039",
"0x996Cf37e8fB98999ABFf59A7f116D1e7f2B08847","0.0",
"0xe5279C28Fa129e164fb29845A5E50F2BECE85974","0.000255999999999976",
"0x8DcBb728B00c442Dbd6337B2d14730Ba2ad186fD","0.0002",
"0x7f39a55849FF447813557946fe387861784aAdCA","0.000007181440348119",
"0x20907917c862ECF893110E2216C725c332dAe5d9","0.0",
"0x9125FD7BFB5e1Be445060324d17fd9b2f6a60c59","0.0",
"0x600bc2437A733DdBa5f49ab9847869D455d55198","0.000138004565845877",
"0x1C369FF766155049BBdDD5e0e34188579E9EB555","0.000414222407584754",
"0x611ebE5a282EA64bf577B3341fB2F98e8a9529a0","25.0",
"0xeDF023ca8cf7c0db4270Efc2110e709280Fe9b7A","0.0",
"0xE826Cf83F03732EA35EAf4cD9627D57529FeCA4B","0.003715639926362464",
"0x0035968c3801AEab398B8D7d2cb9D61E121E9846","0.007764346118711374",
"0x9624d1b49DddE911821d510afe319CAE58Ac2B3c","0.000099990030904291",
"0x57a70639765064fbE7fD50AF59903aa5Bd39ffae","0.000561180809647236",
"0xB56A7024e43F459D57F096Da774eEe0a3095C02b","0.000022255096280077",
"0xE4840678C7823b45007897155Ac697c480Bb0309","0.0",
"0xc1C642deC1fe6A247161e979585df1Fb4E4EE693","0.0",
"0xb1e71eD95E1A6eF8569226078265569CD55D464e","0.0",
"0x3993b893dB8CeBf4C039F6A8371A317c82259437","0.0",
"0x00116E1E27736e693A846346DC6588523F1A4FB3","0.00048",
"0x1c1f7CEB0D66d8628d1Eb0302C7966c457A47dA1","0.020000000000000001",
"0x00cca4dcbAca9911f9a4A492c3B2eE8A8DE75890","0.000027119652401959",
"0x5Da85e39ced6683c8d9B2C9a9745B73d0bFd53D9","0.023008149795633537",
"0x00917f4e6824c7D6CFb9697C9c048830a7D60856","0.0",
"0x34F01c8238a020002C8f38eB4DC73A05C6e3840e","0.0",
"0x667B047dd84675C7c6BF4FEc360065C682f3FE3b","0.0000853",
"0x2a478323c9ae542e82f7A1FD909b191EF542c52b","0.000000000000156313",
"0x1585af64d87bE287e646659b04D2f12D8686Cc40","0.001619423449406957",
"0x82694306Dfd536fddD0513824bE7b1E2a3dc3dEB","1.48830947901505",
"0xB5F4b4Fc9A51634814db4C0B847B833Ff7Df8Cb4","0.000223222457838809",
"0x6CB987A507272C9361930059450D34970F48D837","0.000879335781119052",
"0x1A827915B0c29271b6b3D990136B442C77CE63C6","0.0",
"0x15872104F2578d4C0A3414178E474531861FD7DC","0.000000000000000001",
"0xbd10496715dAb2Cb20C3dA15d7e0e2D7F5126d34","0.00004955",
"0xBCc39DeB81393EB53027bb3631a5ea1377AA2169","0.0",
"0x081Ab1006CfD8d85e8423475692a815496D0404c","0.03653663922",
"0x921E9cB8B5230C93Eda3597ec2B7b8f8407DFEc6","0.00047",
"0x8b5D83C70eD68b5759B3435F2eDA0DEb76E046A4","0.00012",
"0x45778B816b8379fF13Db05e632EA0bB729fc5C96","0.0",
"0xB3AbAF33cCf698f10CD8a8D339AA482096De28d6","0.0",
"0x38C325A36E2b37dE5430213493CcAC195b23A82e","0.0",
"0xeED97eB163c6156877c9865862013f5A888A6105","0.892",
"0x388916407Ef3aB323F52685Ee42D80A99aA63fB0","0.0",
